"DamageTaken","X","Y","tick"
0,23,88,50.0
3,21,69,50.0
3,21,70,50.0
3,41,65,50.0
2,91,46,50.0
1,75,75,50.0
0,94,14,50.0
2,72,70,50.0
0,23,86,50.0
2,32,95,50.0
1,5,61,50.0
3,5,32,50.0
1,15,86,50.0
1,88,19,50.0
4,35,74,50.0
0,36,24,50.0
0,35,37,50.0
0,69,32,50.0
0,90,34,50.0
1,40,35,50.0
3,90,6,50.0
0,1,20,50.0
1,22,90,50.0
1,56,50,50.0
4,7,84,50.0
1,51,76,50.0
0,13,55,50.0
2,87,96,50.0
0,27,5,50.0
0,65,85,50.0
0,22,23,50.0
3,78,94,50.0
0,62,58,50.0
1,17,45,50.0
5,70,51,50.0
0,99,82,50.0
1,34,27,50.0
2,96,4,50.0
1,34,7,50.0
2,41,42,50.0
0,7,46,50.0
3,19,87,50.0
0,47,25,50.0
0,10,53,50.0
1,51,56,50.0
0,74,68,50.0
2,17,93,50.0
0,51,19,50.0
2,92,37,50.0
1,85,97,50.0
1,50,67,50.0
1,62,44,50.0
2,5,34,50.0
3,46,43,50.0
3,17,17,50.0
1,0,73,50.0
2,47,9,50.0
0,66,65,50.0
1,14,39,50.0
4,25,61,50.0
3,12,33,50.0
2,82,68,50.0
0,13,6,50.0
1,18,40,50.0
0,59,86,50.0
3,89,82,50.0
2,84,75,50.0
0,83,75,50.0
3,3,92,50.0
3,65,84,50.0
1,75,60,50.0
2,19,55,50.0
3,16,71,50.0
1,24,75,50.0
2,49,37,50.0
3,80,40,50.0
2,75,12,50.0
4,73,12,50.0
6,15,77,50.0
7,14,72,50.0
1,65,7,50.0
3,73,79,50.0
1,51,75,50.0
1,56,43,50.0
3,9,8,50.0
2,51,9,50.0
2,52,75,50.0
0,88,1,50.0
4,96,81,50.0
2,52,9,50.0
5,72,77,50.0
0,65,47,50.0
2,24,83,50.0
3,49,92,50.0
2,73,52,50.0
2,70,98,50.0
1,68,67,50.0
0,60,50,50.0
1,18,98,50.0
1,90,1,50.0
1,53,35,50.0
3,22,58,50.0
0,37,69,50.0
1,46,46,50.0
1,31,18,50.0
2,16,90,50.0
3,53,82,50.0
0,0,91,50.0
0,45,78,50.0
1,87,73,50.0
4,76,27,50.0
4,83,59,50.0
2,95,70,50.0
2,36,97,50.0
6,38,33,50.0
4,54,3,50.0
1,21,95,50.0
1,61,35,50.0
0,64,46,50.0
0,78,29,50.0
0,25,72,50.0
0,16,47,50.0
1,25,84,50.0
2,66,74,50.0
1,74,15,50.0
1,68,12,50.0
0,64,0,50.0
3,3,36,50.0
2,80,18,50.0
2,53,44,50.0
6,32,38,50.0
0,47,15,50.0
4,57,70,50.0
2,76,26,50.0
2,14,7,50.0
3,15,82,50.0
3,31,11,50.0
2,27,78,50.0
2,86,50,50.0
3,3,74,50.0
1,93,84,50.0
2,45,12,50.0
2,33,69,50.0
4,26,0,50.0
0,3,25,50.0
0,18,47,50.0
4,20,55,50.0
3,55,40,50.0
3,51,77,50.0
4,55,34,50.0
6,13,62,50.0
2,39,45,50.0
3,74,56,50.0
0,82,76,50.0
0,28,36,50.0
0,48,17,50.0
2,92,4,50.0
1,78,2,50.0
0,91,76,50.0
1,26,91,50.0
3,66,66,50.0
1,24,20,50.0
3,68,78,50.0
2,24,68,50.0
1,15,89,50.0
0,22,51,50.0
0,72,17,50.0
4,20,82,50.0
1,37,2,50.0
1,41,93,50.0
2,97,57,50.0
0,1,33,50.0
0,64,51,50.0
2,71,74,50.0
0,12,89,50.0
0,14,95,50.0
3,30,73,50.0
6,43,37,50.0
0,24,81,50.0
1,66,92,50.0
1,74,66,50.0
5,98,63,50.0
5,11,62,50.0
2,6,25,50.0
2,23,10,50.0
2,66,21,50.0
5,14,61,50.0
1,78,95,50.0
0,61,34,50.0
1,62,47,50.0
2,72,95,50.0
1,19,42,50.0
0,4,53,50.0
3,73,94,50.0
1,86,57,50.0
1,59,58,50.0
1,88,98,50.0
0,27,86,50.0
1,38,96,50.0
1,36,53,50.0
0,1,51,50.0
2,19,34,50.0
2,61,67,50.0
1,69,58,50.0
1,10,7,50.0
0,82,65,50.0
0,2,59,50.0
2,16,26,50.0
1,67,84,50.0
2,22,59,50.0
0,64,35,50.0
2,46,62,50.0
1,37,67,50.0
0,57,90,50.0
3,49,88,50.0
5,78,43,50.0
6,31,39,50.0
0,92,23,50.0
2,86,30,50.0
2,46,59,50.0
0,44,0,50.0
2,29,79,50.0
1,92,70,50.0
1,85,58,50.0
0,35,95,50.0
2,60,8,50.0
3,29,34,50.0
3,76,54,50.0
2,89,75,50.0
0,10,47,50.0
0,20,26,50.0
0,69,21,50.0
3,4,30,50.0
2,70,74,50.0
2,24,41,50.0
0,85,72,50.0
3,93,18,50.0
2,42,84,50.0
1,61,17,50.0
1,75,16,50.0
1,18,8,50.0
0,22,26,50.0
3,7,98,50.0
1,62,54,50.0
3,57,61,50.0
3,25,68,50.0
3,12,36,50.0
1,9,45,50.0
0,60,21,50.0
1,34,5,50.0
0,67,87,50.0
0,83,20,50.0
0,41,3,50.0
2,58,33,50.0
4,84,10,50.0
8,17,64,50.0
2,47,66,50.0
0,19,27,50.0
2,96,33,50.0
2,79,85,50.0
1,75,50,50.0
1,43,93,50.0
1,8,25,50.0
3,49,41,50.0
3,26,40,50.0
0,18,36,50.0
1,44,78,50.0
3,53,76,50.0
2,36,13,50.0
5,51,3,50.0
2,65,25,50.0
1,16,33,50.0
5,46,91,50.0
2,31,84,50.0
3,89,81,50.0
1,20,71,50.0
1,13,88,50.0
3,77,46,50.0
2,51,63,50.0
0,42,19,50.0
3,49,2,50.0
5,77,15,50.0
2,4,28,50.0
0,37,77,50.0
2,65,53,50.0
3,77,93,50.0
3,4,67,50.0
2,54,0,50.0
0,89,2,50.0
2,76,58,50.0
0,23,22,50.0
0,24,86,50.0
3,52,67,50.0
0,92,66,50.0
2,57,50,50.0
2,87,22,50.0
2,69,98,50.0
1,19,68,50.0
1,12,17,50.0
3,75,17,50.0
2,38,29,50.0
0,50,59,50.0
4,67,35,50.0
3,63,8,50.0
3,85,43,50.0
1,68,68,50.0
1,51,57,50.0
2,18,10,50.0
1,67,32,50.0
2,46,54,50.0
1,56,65,50.0
1,82,94,50.0
7,92,8,50.0
4,18,59,50.0
0,74,52,50.0
0,61,75,50.0
1,24,66,50.0
3,16,70,50.0
0,9,52,50.0
3,44,71,50.0
0,82,91,50.0
0,96,53,50.0
3,37,9,50.0
5,40,55,50.0
4,78,21,50.0
2,9,1,50.0
2,3,81,50.0
0,33,70,50.0
0,66,0,50.0
2,45,24,50.0
1,97,51,50.0
3,60,0,50.0
1,15,0,50.0
3,89,34,50.0
1,40,3,50.0
2,9,83,50.0
1,73,41,50.0
1,80,64,50.0
2,23,66,50.0
0,65,14,50.0
2,95,17,50.0
2,97,37,50.0
2,43,92,50.0
0,15,3,50.0
2,9,82,50.0
2,13,13,50.0
1,41,23,50.0
3,59,42,50.0
2,38,66,50.0
0,23,35,50.0
2,31,31,50.0
2,99,84,50.0
5,5,18,50.0
1,61,50,50.0
1,63,19,50.0
3,82,7,50.0
0,27,76,50.0
3,74,72,50.0
5,47,2,50.0
2,40,77,50.0
2,23,1,50.0
1,33,30,50.0
0,47,38,50.0
3,51,41,50.0
3,82,89,50.0
1,61,52,50.0
2,40,31,50.0
1,36,92,50.0
1,13,43,50.0
1,41,19,50.0
3,97,89,50.0
1,3,43,50.0
1,30,8,50.0
4,48,52,50.0
0,23,26,50.0
0,6,3,50.0
0,40,47,50.0
2,24,8,50.0
3,38,6,50.0
3,77,18,50.0
3,10,17,50.0
5,23,16,50.0
0,31,90,50.0
1,41,74,50.0
4,24,2,50.0
4,80,25,50.0
2,97,44,50.0
2,96,32,50.0
3,46,82,50.0
1,87,12,50.0
3,95,20,50.0
1,52,66,50.0
4,80,45,50.0
1,67,95,50.0
1,12,43,50.0
1,93,3,50.0
0,37,46,50.0
1,84,89,50.0
3,94,39,50.0
2,81,76,50.0
1,67,20,50.0
2,67,33,50.0
4,74,60,50.0
1,17,22,50.0
1,62,74,50.0
3,36,34,50.0
4,80,42,50.0
6,11,36,50.0
2,53,53,50.0
1,65,50,50.0
1,34,9,50.0
3,9,17,50.0
0,47,36,50.0
3,66,31,50.0
1,96,75,50.0
2,21,80,50.0
2,35,11,50.0
2,85,15,50.0
5,87,5,50.0
1,16,4,50.0
0,99,31,50.0
3,81,72,50.0
0,16,1,50.0
2,37,40,50.0
0,26,78,50.0
1,38,51,50.0
2,56,17,50.0
3,85,4,50.0
1,70,11,50.0
3,73,39,50.0
2,95,87,50.0
1,24,98,50.0
3,74,70,50.0
1,16,27,50.0
1,90,92,50.0
1,61,26,50.0
2,83,47,50.0
5,10,61,50.0
0,11,55,50.0
1,34,14,50.0
2,25,38,50.0
2,84,51,50.0
2,49,11,50.0
1,79,3,50.0
6,21,40,50.0
1,61,40,50.0
0,96,85,50.0
7,70,5,50.0
0,33,77,50.0
4,67,75,50.0
2,19,37,50.0
4,14,38,50.0
0,64,57,50.0
0,51,58,50.0
0,40,73,50.0
1,49,94,50.0
1,76,89,50.0
1,71,93,50.0
2,8,24,50.0
1,28,90,50.0
3,76,49,50.0
2,92,3,50.0
4,94,40,50.0
2,56,52,50.0
1,20,1,50.0
6,1,85,50.0
1,81,9,50.0
1,55,90,50.0
2,82,56,50.0
3,63,81,50.0
1,21,86,50.0
3,61,82,50.0
1,3,13,50.0
2,61,16,50.0
1,75,61,50.0
2,1,46,50.0
2,35,98,50.0
2,67,50,50.0
1,42,92,50.0
3,73,55,50.0
1,81,25,50.0
1,12,6,50.0
1,13,75,50.0
1,78,66,50.0
1,0,77,50.0
1,44,59,50.0
2,62,82,50.0
2,34,36,50.0
1,63,75,50.0
1,44,16,50.0
1,36,47,50.0
0,11,86,50.0
2,51,33,50.0
1,65,37,50.0
2,97,18,50.0
4,5,9,50.0
2,73,7,50.0
1,1,7,50.0
3,20,69,50.0
0,33,99,50.0
3,97,65,50.0
1,49,57,50.0
0,16,92,50.0
1,54,87,50.0
1,14,81,50.0
0,98,49,50.0
1,39,9,50.0
3,69,10,50.0
1,28,97,50.0
0,41,81,50.0
1,24,87,50.0
2,76,39,50.0
3,17,69,50.0
1,40,33,50.0
3,72,12,50.0
0,57,79,50.0
3,77,2,50.0
2,93,76,50.0
1,7,67,50.0
3,37,59,50.0
2,46,63,50.0
1,47,45,50.0
2,57,47,50.0
2,30,14,50.0
0,50,49,50.0
4,79,12,50.0
3,31,48,50.0
2,17,67,50.0
7,12,70,50.0
0,92,94,50.0
4,30,37,50.0
0,23,33,50.0
3,47,97,50.0
1,91,39,50.0
5,88,39,50.0
4,24,89,50.0
0,13,91,50.0
0,24,71,50.0
2,41,16,50.0
1,70,41,50.0
2,83,67,50.0
0,69,69,50.0
1,37,94,50.0
0,61,70,50.0
2,65,28,50.0
1,16,91,50.0
0,90,76,50.0
3,55,96,50.0
3,22,1,50.0
1,74,19,50.0
1,85,17,50.0
3,56,35,50.0
1,82,90,50.0
1,28,86,50.0
1,74,69,50.0
2,45,77,50.0
3,34,70,50.0
1,84,17,50.0
2,34,51,50.0
3,2,80,50.0
0,75,89,50.0
3,16,22,50.0
3,34,38,50.0
2,51,60,50.0
1,77,84,50.0
2,52,94,50.0
1,88,68,50.0
1,36,39,50.0
4,5,85,50.0
2,62,64,50.0
2,7,40,50.0
0,23,76,50.0
2,46,60,50.0
5,4,7,50.0
6,62,96,50.0
2,28,38,50.0
0,27,87,50.0
1,38,19,50.0
1,78,90,50.0
3,13,24,50.0
3,78,1,50.0
0,87,14,50.0
1,50,25,50.0
1,3,28,50.0
0,37,18,50.0
1,68,38,50.0
1,55,27,50.0
4,89,41,50.0
3,24,4,50.0
1,60,74,50.0
3,1,78,50.0
4,72,43,50.0
1,75,83,50.0
2,1,34,50.0
2,9,93,50.0
1,43,6,50.0
3,89,54,50.0
6,12,64,50.0
1,92,95,50.0
1,76,70,50.0
2,20,65,50.0
1,70,82,50.0
0,28,98,50.0
1,37,84,50.0
1,75,21,50.0
4,90,93,50.0
1,1,21,50.0
7,77,23,50.0
4,45,8,50.0
0,84,27,50.0
1,49,59,50.0
3,58,9,50.0
1,42,46,50.0
3,22,66,50.0
1,49,63,50.0
3,54,15,50.0
1,39,50,50.0
0,37,35,50.0
2,43,27,50.0
1,79,90,50.0
1,28,9,50.0
2,39,4,50.0
3,67,60,50.0
0,16,50,50.0
2,22,17,50.0
5,2,16,50.0
0,81,7,50.0
0,7,82,50.0
5,48,81,50.0
4,6,14,50.0
0,48,51,50.0
0,96,70,50.0
3,35,73,50.0
3,29,58,50.0
3,55,87,50.0
0,68,88,50.0
1,19,22,50.0
5,45,96,50.0
0,24,26,50.0
0,55,9,50.0
0,87,72,50.0
1,24,32,50.0
2,77,57,50.0
0,72,63,50.0
1,20,76,50.0
0,60,57,50.0
4,3,72,50.0
1,7,22,50.0
3,93,70,50.0
0,64,1,50.0
2,94,51,50.0
2,87,44,50.0
0,95,97,50.0
0,52,27,50.0
1,92,11,50.0
0,84,73,50.0
2,53,48,50.0
0,30,88,50.0
2,41,12,50.0
3,16,55,50.0
2,40,1,50.0
0,87,95,50.0
3,39,31,50.0
3,92,54,50.0
3,8,66,50.0
1,21,54,50.0
3,50,12,50.0
1,54,47,50.0
0,33,49,50.0
4,84,8,50.0
7,16,62,50.0
4,7,9,50.0
0,13,93,50.0
1,12,51,50.0
0,32,0,50.0
0,53,94,50.0
1,45,56,50.0
2,18,21,50.0
3,2,75,50.0
7,1,67,50.0
3,33,66,50.0
2,59,27,50.0
2,27,13,50.0
2,54,85,50.0
1,49,25,50.0
1,57,86,50.0
3,42,27,50.0
0,64,14,50.0
0,98,81,50.0
0,0,90,50.0
0,5,99,50.0
2,64,22,50.0
0,98,87,50.0
0,61,55,50.0
1,34,77,50.0
2,21,2,50.0
0,33,9,50.0
1,99,52,50.0
1,2,97,50.0
5,9,12,50.0
1,90,20,50.0
4,68,54,50.0
2,45,61,50.0
0,71,11,50.0
0,11,47,50.0
0,96,30,50.0
0,10,40,50.0
1,13,15,50.0
5,76,16,50.0
3,79,6,50.0
1,18,52,50.0
3,38,87,50.0
1,31,71,50.0
1,36,86,50.0
1,88,42,50.0
0,67,88,50.0
3,54,6,50.0
2,95,36,50.0
5,68,52,50.0
2,81,36,50.0
2,14,22,50.0
1,20,96,50.0
5,33,57,50.0
1,45,11,50.0
1,39,28,50.0
2,67,31,50.0
1,86,34,50.0
0,16,46,50.0
0,96,92,50.0
0,7,55,50.0
2,56,22,50.0
4,95,5,50.0
1,59,48,50.0
0,97,9,50.0
4,54,4,50.0
0,23,24,50.0
5,32,56,50.0
0,58,89,50.0
3,69,97,50.0
0,27,72,50.0
2,75,36,50.0
1,11,98,50.0
0,69,1,50.0
2,36,20,50.0
2,61,3,50.0
1,67,12,50.0
2,30,36,50.0
1,92,19,50.0
1,10,35,50.0
1,62,11,50.0
2,62,78,50.0
3,25,88,50.0
1,25,21,50.0
2,12,45,50.0
3,57,66,50.0
3,58,8,50.0
1,51,84,50.0
3,10,83,50.0
1,25,43,50.0
1,75,59,50.0
1,87,47,50.0
3,0,36,50.0
4,39,17,50.0
3,79,71,50.0
8,32,61,50.0
1,38,18,50.0
2,47,87,50.0
0,18,31,50.0
1,38,53,50.0
3,82,6,50.0
4,8,12,50.0
1,20,51,50.0
0,48,32,50.0
1,56,96,50.0
3,4,36,50.0
4,76,15,50.0
3,15,63,50.0
5,85,5,50.0
0,89,69,50.0
1,20,95,50.0
1,39,93,50.0
2,24,12,50.0
3,31,21,50.0
5,78,17,50.0
0,44,77,50.0
1,95,22,50.0
2,45,46,50.0
3,48,16,50.0
3,73,43,50.0
0,19,53,50.0
1,63,41,50.0
0,71,96,50.0
1,0,34,50.0
1,33,51,50.0
0,54,18,50.0
0,30,40,50.0
1,65,23,50.0
1,58,24,50.0
0,3,26,50.0
1,45,59,50.0
3,65,96,50.0
1,8,76,50.0
4,80,58,50.0
3,43,15,50.0
0,30,89,50.0
2,79,79,50.0
3,73,46,50.0
0,5,56,50.0
3,5,15,50.0
0,0,44,50.0
4,17,13,50.0
4,93,27,50.0
5,44,96,50.0
4,54,43,50.0
1,13,21,50.0
2,10,16,50.0
0,88,0,50.0
1,51,74,50.0
1,19,23,50.0
2,10,45,50.0
0,10,54,50.0
1,72,46,50.0
2,78,52,50.0
0,21,25,50.0
1,76,74,50.0
2,22,42,50.0
1,17,96,50.0
3,34,55,50.0
0,41,73,50.0
2,99,6,50.0
1,84,21,50.0
2,96,17,50.0
1,16,12,50.0
3,62,19,50.0
4,70,78,50.0
3,41,57,50.0
1,6,91,50.0
1,38,38,50.0
3,74,59,50.0
2,77,69,50.0
4,3,35,50.0
0,69,30,50.0
0,2,49,50.0
1,92,21,50.0
2,58,68,50.0
2,96,79,50.0
2,73,73,50.0
2,98,35,50.0
2,0,55,50.0
1,60,30,50.0
2,69,52,50.0
2,18,7,50.0
0,79,80,50.0
2,78,53,50.0
1,56,70,50.0
2,66,71,50.0
0,33,29,50.0
3,54,83,50.0
1,81,21,50.0
2,78,68,50.0
4,5,8,50.0
0,35,18,50.0
3,54,21,50.0
1,23,61,50.0
2,58,57,50.0
1,51,54,50.0
2,8,79,50.0
0,85,45,50.0
1,87,13,50.0
1,14,18,50.0
0,60,86,50.0
2,21,62,50.0
4,87,40,50.0
2,19,47,50.0
1,52,26,50.0
2,15,28,50.0
2,66,79,50.0
0,42,2,50.0
0,18,32,50.0
3,19,13,50.0
1,35,22,50.0
2,79,56,50.0
1,70,1,50.0
2,26,8,50.0
1,46,34,50.0
2,39,16,50.0
5,86,6,50.0
4,13,36,50.0
0,81,66,50.0
1,39,87,50.0
2,71,22,50.0
1,91,32,50.0
3,22,18,50.0
6,27,40,50.0
2,89,93,50.0
3,84,80,50.0
4,16,64,50.0
1,96,9,50.0
3,43,60,50.0
0,98,75,50.0
3,49,85,50.0
2,35,33,50.0
1,72,56,50.0
0,69,0,50.0
2,83,37,50.0
2,36,22,50.0
3,72,40,50.0
4,47,6,50.0
0,36,27,50.0
3,23,49,50.0
2,67,80,50.0
4,22,38,50.0
0,70,47,50.0
0,83,76,50.0
3,5,21,50.0
5,72,24,50.0
2,44,62,50.0
0,86,18,50.0
2,8,18,50.0
3,12,74,50.0
3,57,69,50.0
2,61,90,50.0
0,92,32,50.0
1,92,75,50.0
0,65,90,50.0
2,76,91,50.0
1,94,49,50.0
0,18,18,50.0
4,7,94,50.0
4,2,1,50.0
0,32,28,50.0
3,74,58,50.0
4,65,24,50.0
1,41,75,50.0
3,26,57,50.0
1,76,59,50.0
0,58,31,50.0
1,79,21,50.0
1,94,91,50.0
2,78,79,50.0
0,65,91,50.0
1,8,48,50.0
1,97,4,50.0
0,93,49,50.0
1,15,12,50.0
1,93,75,50.0
3,24,18,50.0
5,39,27,50.0
1,32,14,50.0
0,68,14,50.0
2,35,81,50.0
0,57,91,50.0
1,52,78,50.0
0,62,41,50.0
9,69,5,50.0
1,90,47,50.0
0,15,99,50.0
2,49,46,50.0
1,29,13,50.0
3,65,6,50.0
0,83,71,50.0
2,84,92,50.0
2,44,24,50.0
3,96,88,50.0
4,4,72,50.0
1,81,51,50.0
4,83,7,50.0
2,37,87,50.0
3,38,86,50.0
1,70,44,50.0
1,9,87,50.0
8,42,60,50.0
2,35,80,50.0
0,99,29,50.0
4,49,40,50.0
3,56,51,50.0
2,17,40,50.0
2,47,51,50.0
1,93,23,50.0
1,66,56,50.0
2,1,16,50.0
1,22,89,50.0
4,96,58,50.0
4,61,65,50.0
0,19,78,50.0
0,8,27,50.0
1,78,10,50.0
1,62,49,50.0
0,48,56,50.0
5,48,96,50.0
1,58,47,50.0
3,52,72,50.0
3,64,53,50.0
1,89,45,50.0
2,17,9,50.0
1,18,81,50.0
0,87,25,50.0
1,68,86,50.0
0,88,18,50.0
1,74,17,50.0
2,25,44,50.0
0,55,49,50.0
0,4,55,50.0
1,78,86,50.0
3,40,15,50.0
1,37,8,50.0
4,75,0,50.0
1,93,52,50.0
2,19,1,50.0
0,33,94,50.0
3,35,61,50.0
3,7,79,50.0
3,45,66,50.0
2,59,15,50.0
1,55,39,50.0
5,90,8,50.0
0,81,96,50.0
2,20,18,50.0
3,7,15,50.0
0,76,65,50.0
2,80,16,50.0
3,13,59,50.0
2,44,43,50.0
8,1,77,50.0
0,27,74,50.0
3,74,43,50.0
1,93,78,50.0
1,93,95,50.0
1,41,39,50.0
1,31,12,50.0
3,75,42,50.0
0,42,78,50.0
1,52,90,50.0
2,74,30,50.0
2,4,88,50.0
1,24,85,50.0
3,45,42,50.0
3,73,6,50.0
2,62,63,50.0
1,82,71,50.0
1,26,21,50.0
2,80,7,50.0
4,78,41,50.0
5,84,60,50.0
1,67,66,50.0
1,85,63,50.0
4,30,0,50.0
1,15,47,50.0
3,8,4,50.0
3,50,10,50.0
1,9,30,50.0
1,58,7,50.0
1,60,98,50.0
0,8,41,50.0
3,51,40,50.0
2,8,59,50.0
2,65,93,50.0
0,50,58,50.0
2,7,12,50.0
7,19,67,50.0
0,50,45,50.0
0,75,86,50.0
0,78,26,50.0
0,57,28,50.0
3,30,34,50.0
2,26,12,50.0
2,52,80,50.0
3,51,67,50.0
1,67,4,50.0
0,30,90,50.0
3,37,47,50.0
0,10,24,50.0
1,34,6,50.0
0,27,61,50.0
2,63,3,50.0
2,27,85,50.0
2,52,2,50.0
1,60,37,50.0
2,47,99,50.0
5,71,76,50.0
1,46,18,50.0
1,66,55,50.0
1,33,26,50.0
5,81,13,50.0
1,0,61,50.0
1,66,33,50.0
2,98,26,50.0
1,29,15,50.0
1,73,27,50.0
6,71,77,50.0
7,71,3,50.0
1,47,49,50.0
0,97,13,50.0
3,39,60,50.0
5,14,69,50.0
5,72,3,50.0
0,47,29,50.0
2,39,46,50.0
2,52,84,50.0
2,73,18,50.0
3,54,9,50.0
0,34,76,50.0
0,28,10,50.0
3,11,77,50.0
1,71,62,50.0
4,21,84,50.0
0,26,50,50.0
1,49,13,50.0
1,20,50,50.0
1,30,80,50.0
0,13,50,50.0
1,30,72,50.0
1,46,89,50.0
1,52,45,50.0
1,72,87,50.0
2,85,1,50.0
7,15,71,50.0
1,45,73,50.0
2,44,48,50.0
2,73,42,50.0
1,80,52,50.0
2,6,7,50.0
2,97,40,50.0
2,20,90,50.0
2,60,16,50.0
1,39,81,50.0
1,50,43,50.0
2,27,12,50.0
2,26,74,50.0
2,26,54,50.0
2,6,86,50.0
1,61,33,50.0
1,52,83,50.0
1,12,60,50.0
2,28,31,50.0
1,57,49,50.0
3,85,70,50.0
0,81,67,50.0
0,86,33,50.0
2,3,10,50.0
0,17,75,50.0
0,23,90,50.0
4,36,70,50.0
0,76,87,50.0
2,4,20,50.0
1,80,86,50.0
0,29,73,50.0
6,16,57,50.0
1,12,46,50.0
2,77,31,50.0
1,59,70,50.0
1,96,60,50.0
2,95,33,50.0
1,45,19,50.0
1,36,67,50.0
1,63,27,50.0
1,75,4,50.0
2,86,31,50.0
0,2,92,50.0
1,15,48,50.0
0,17,52,50.0
3,27,47,50.0
3,35,8,50.0
3,93,53,50.0
1,36,83,50.0
3,74,89,50.0
1,91,26,50.0
3,4,19,50.0
0,26,26,50.0
0,94,10,50.0
4,68,8,50.0
1,81,94,50.0
6,74,61,50.0
7,8,34,50.0
1,14,48,50.0
2,37,50,50.0
1,34,99,50.0
3,13,35,50.0
1,46,78,50.0
2,85,10,50.0
0,94,3,50.0
2,66,26,50.0
1,32,65,50.0
0,7,47,50.0
3,37,73,50.0
2,30,47,50.0
0,31,95,50.0
4,12,37,50.0
3,6,58,50.0
4,37,33,50.0
1,72,36,50.0
2,96,8,50.0
1,56,77,50.0
3,43,91,50.0
4,2,7,50.0
1,91,70,50.0
0,15,52,50.0
0,89,64,50.0
5,75,45,50.0
2,27,17,50.0
2,57,74,50.0
0,89,18,50.0
5,90,38,50.0
1,86,71,50.0
2,7,41,50.0
1,75,14,50.0
1,66,67,50.0
6,87,39,50.0
3,50,76,50.0
3,97,28,50.0
2,84,62,50.0
3,50,98,50.0
3,60,6,50.0
3,47,42,50.0
0,57,6,50.0
0,29,47,50.0
1,15,88,50.0
1,10,98,50.0
2,65,99,50.0
0,62,45,50.0
2,19,41,50.0
0,65,1,50.0
2,76,85,50.0
1,19,15,50.0
1,32,19,50.0
2,94,83,50.0
0,64,73,50.0
2,66,4,50.0
1,43,75,50.0
2,54,91,50.0
0,26,13,50.0
2,37,5,50.0
0,65,9,50.0
5,3,64,50.0
2,35,89,50.0
3,64,97,50.0
1,45,28,50.0
1,53,29,50.0
1,79,50,50.0
4,83,41,50.0
3,32,22,50.0
3,27,21,50.0
4,2,23,50.0
0,67,65,50.0
1,0,29,50.0
0,65,0,50.0
1,29,41,50.0
1,79,91,50.0
4,62,68,50.0
3,89,42,50.0
4,36,57,50.0
2,81,24,50.0
1,9,33,50.0
5,5,19,50.0
3,14,19,50.0
1,39,71,50.0
2,43,62,50.0
1,41,15,50.0
1,66,78,50.0
3,73,76,50.0
2,77,72,50.0
5,74,80,50.0
0,8,50,50.0
4,90,43,50.0
1,65,40,50.0
1,61,74,50.0
0,97,42,50.0
1,46,96,50.0
5,8,72,50.0
3,80,24,50.0
0,77,99,50.0
1,29,70,50.0
1,65,36,50.0
1,17,54,50.0
5,10,78,50.0
2,31,35,50.0
2,9,24,50.0
3,9,97,50.0
1,79,8,50.0
3,76,68,50.0
3,92,92,50.0
2,64,19,50.0
2,57,64,50.0
1,30,53,50.0
4,50,39,50.0
5,9,10,50.0
1,77,59,50.0
0,60,48,50.0
2,67,77,50.0
1,96,22,50.0
4,67,81,50.0
1,38,15,50.0
0,69,34,50.0
3,89,79,50.0
3,81,0,50.0
4,42,98,50.0
4,87,77,50.0
0,73,34,50.0
3,52,71,50.0
0,26,31,50.0
1,38,42,50.0
0,39,36,50.0
1,13,85,50.0
6,70,59,50.0
0,25,66,50.0
1,52,10,50.0
3,80,23,50.0
0,22,44,50.0
2,42,32,50.0
1,59,55,50.0
1,94,5,50.0
1,31,32,50.0
2,86,44,50.0
6,54,36,50.0
4,88,38,50.0
1,21,43,50.0
3,70,10,50.0
1,98,52,50.0
1,5,20,50.0
1,78,92,50.0
0,99,86,50.0
2,55,21,50.0
3,62,71,50.0
1,85,53,50.0
0,33,80,50.0
3,53,34,50.0
2,27,60,50.0
3,44,8,50.0
6,12,65,50.0
1,13,46,50.0
0,14,13,50.0
1,59,33,50.0
3,77,64,50.0
4,76,73,50.0
2,72,62,50.0
5,1,80,50.0
3,73,11,50.0
2,39,56,50.0
1,78,61,50.0
3,70,22,50.0
6,2,67,50.0
4,75,8,50.0
0,49,7,50.0
2,55,20,50.0
3,45,14,50.0
2,60,83,50.0
1,50,52,50.0
2,9,91,50.0
3,92,13,50.0
4,72,49,50.0
3,92,56,50.0
0,29,92,50.0
0,5,55,50.0
2,40,90,50.0
1,86,92,50.0
1,58,66,50.0
3,14,80,50.0
1,26,49,50.0
2,18,56,50.0
0,15,10,50.0
1,59,17,50.0
2,66,22,50.0
3,47,84,50.0
4,98,65,50.0
1,37,95,50.0
2,0,64,50.0
3,35,45,50.0
2,90,5,50.0
1,12,44,50.0
3,62,89,50.0
1,64,99,50.0
3,55,98,50.0
0,83,65,50.0
0,3,34,50.0
3,49,75,50.0
5,4,21,50.0
4,7,76,50.0
0,45,75,50.0
1,1,44,50.0
1,0,23,50.0
1,62,86,50.0
3,35,42,50.0
0,65,4,50.0
2,53,21,50.0
4,59,41,50.0
1,70,43,50.0
1,88,94,50.0
7,12,67,50.0
1,85,48,50.0
2,75,92,50.0
4,26,2,50.0
4,85,89,50.0
3,10,25,50.0
0,10,92,50.0
2,32,13,50.0
0,32,92,50.0
1,42,40,50.0
1,82,88,50.0
