"DamageTaken","X","Y","tick"
0,81,99,22.0
0,17,50,22.0
0,4,32,22.0
0,70,20,22.0
0,10,28,22.0
0,43,31,22.0
0,90,60,22.0
0,60,97,22.0
0,34,68,22.0
0,41,65,22.0
0,9,94,22.0
0,82,11,22.0
0,92,83,22.0
0,74,53,22.0
0,95,38,22.0
0,43,26,22.0
0,51,61,22.0
0,13,60,22.0
0,61,52,22.0
0,61,80,22.0
0,36,96,22.0
0,6,96,22.0
0,95,46,22.0
0,77,58,22.0
0,58,27,22.0
0,49,50,22.0
0,77,67,22.0
0,83,82,22.0
0,32,32,22.0
0,79,8,22.0
0,99,98,22.0
0,14,3,22.0
0,67,59,22.0
0,3,89,22.0
0,33,27,22.0
0,87,53,22.0
0,39,47,22.0
0,87,13,22.0
0,62,33,22.0
0,46,13,22.0
0,95,54,22.0
0,4,42,22.0
0,62,8,22.0
0,34,88,22.0
0,23,23,22.0
0,79,88,22.0
0,69,57,22.0
0,71,69,22.0
0,7,18,22.0
0,11,58,22.0
0,71,84,22.0
0,0,54,22.0
0,41,73,22.0
0,41,71,22.0
0,48,96,22.0
0,63,80,22.0
0,29,37,22.0
0,74,76,22.0
0,68,32,22.0
0,32,27,22.0
0,65,25,22.0
0,45,60,22.0
0,5,72,22.0
0,16,37,22.0
0,74,26,22.0
0,27,71,22.0
0,48,85,22.0
0,51,72,22.0
0,81,46,22.0
0,82,28,22.0
0,53,2,22.0
0,98,88,22.0
0,48,45,22.0
0,21,46,22.0
0,16,32,22.0
0,74,14,22.0
0,22,76,22.0
0,86,55,22.0
0,24,84,22.0
0,43,54,22.0
0,58,74,22.0
0,11,25,22.0
0,66,79,22.0
0,97,8,22.0
0,8,2,22.0
0,26,48,22.0
0,45,27,22.0
0,6,84,22.0
0,99,63,22.0
0,27,3,22.0
0,27,99,22.0
0,78,90,22.0
0,48,66,22.0
0,12,72,22.0
0,18,69,22.0
0,23,54,22.0
0,2,48,22.0
0,46,25,22.0
0,22,91,22.0
0,14,68,22.0
0,68,58,22.0
0,79,97,22.0
0,38,25,22.0
0,12,98,22.0
0,64,9,22.0
0,92,9,22.0
0,12,74,22.0
0,39,67,22.0
0,5,56,22.0
0,46,34,22.0
0,42,73,22.0
0,52,55,22.0
0,56,59,22.0
0,8,44,22.0
0,44,34,22.0
0,25,60,22.0
0,78,91,22.0
0,88,73,22.0
0,4,20,22.0
0,12,43,22.0
0,58,39,22.0
0,80,44,22.0
0,78,14,22.0
0,38,93,22.0
0,46,90,22.0
0,42,51,22.0
0,16,31,22.0
0,71,5,22.0
0,62,67,22.0
0,94,18,22.0
0,66,78,22.0
0,67,95,22.0
0,64,20,22.0
0,37,7,22.0
0,62,82,22.0
0,60,56,22.0
0,70,6,22.0
0,96,86,22.0
0,11,20,22.0
0,3,39,22.0
0,20,13,22.0
0,17,44,22.0
0,72,82,22.0
0,54,34,22.0
0,25,67,22.0
0,83,26,22.0
0,42,99,22.0
0,29,20,22.0
0,93,33,22.0
0,32,20,22.0
0,12,64,22.0
0,16,72,22.0
0,95,31,22.0
0,65,97,22.0
0,20,75,22.0
0,66,45,22.0
0,87,98,22.0
0,42,33,22.0
0,48,31,22.0
0,16,70,22.0
0,14,61,22.0
0,78,12,22.0
0,63,55,22.0
0,65,68,22.0
0,99,73,22.0
0,43,59,22.0
0,13,52,22.0
0,35,20,22.0
0,37,64,22.0
0,4,95,22.0
0,96,47,22.0
0,28,99,22.0
0,96,1,22.0
0,46,12,22.0
0,98,96,22.0
0,56,4,22.0
0,47,55,22.0
0,20,49,22.0
0,98,44,22.0
0,39,45,22.0
0,39,49,22.0
0,50,45,22.0
0,63,23,22.0
0,49,56,22.0
0,45,75,22.0
0,20,43,22.0
0,23,12,22.0
0,67,33,22.0
0,63,0,22.0
0,12,76,22.0
0,50,82,22.0
0,8,57,22.0
0,56,33,22.0
0,19,44,22.0
0,77,9,22.0
0,26,72,22.0
0,27,83,22.0
0,54,97,22.0
0,25,78,22.0
0,55,33,22.0
0,36,91,22.0
0,25,32,22.0
0,68,68,22.0
0,23,27,22.0
0,76,32,22.0
0,51,64,22.0
0,87,58,22.0
0,38,61,22.0
0,73,90,22.0
0,64,77,22.0
0,6,27,22.0
0,60,51,22.0
0,65,89,22.0
0,89,76,22.0
0,37,13,22.0
0,26,85,22.0
0,61,27,22.0
0,70,24,22.0
0,98,67,22.0
0,26,70,22.0
0,95,27,22.0
0,36,83,22.0
0,73,38,22.0
0,4,99,22.0
0,35,15,22.0
0,23,3,22.0
0,10,61,22.0
0,66,14,22.0
0,36,61,22.0
0,6,94,22.0
0,32,47,22.0
0,53,86,22.0
0,61,57,22.0
0,36,12,22.0
0,45,83,22.0
0,56,38,22.0
0,74,88,22.0
0,63,56,22.0
0,72,52,22.0
0,84,47,22.0
0,40,10,22.0
0,12,54,22.0
0,40,82,22.0
0,78,99,22.0
0,63,91,22.0
0,37,10,22.0
0,91,33,22.0
0,47,34,22.0
0,1,10,22.0
0,33,25,22.0
0,73,54,22.0
0,49,52,22.0
0,41,66,22.0
0,51,18,22.0
0,0,77,22.0
0,86,96,22.0
0,45,80,22.0
0,55,23,22.0
0,86,72,22.0
0,71,68,22.0
0,38,36,22.0
0,88,39,22.0
0,22,79,22.0
0,2,74,22.0
0,23,82,22.0
0,9,40,22.0
0,16,13,22.0
0,37,15,22.0
0,97,16,22.0
0,86,69,22.0
0,42,1,22.0
0,2,67,22.0
0,64,96,22.0
0,48,8,22.0
0,87,69,22.0
0,36,27,22.0
0,79,68,22.0
0,96,91,22.0
0,43,39,22.0
0,15,86,22.0
0,80,4,22.0
0,14,34,22.0
0,41,41,22.0
0,12,52,22.0
0,24,30,22.0
0,75,94,22.0
0,55,73,22.0
0,95,56,22.0
0,47,96,22.0
0,78,40,22.0
0,25,20,22.0
0,23,65,22.0
0,18,81,22.0
0,12,93,22.0
0,82,13,22.0
0,2,2,22.0
0,2,75,22.0
0,91,3,22.0
0,75,49,22.0
0,14,12,22.0
0,84,40,22.0
0,29,14,22.0
0,55,77,22.0
0,13,95,22.0
0,48,91,22.0
0,63,98,22.0
0,68,94,22.0
0,67,96,22.0
0,65,56,22.0
0,46,81,22.0
0,35,46,22.0
0,71,98,22.0
0,3,98,22.0
0,62,9,22.0
0,76,11,22.0
0,25,89,22.0
0,11,73,22.0
0,54,10,22.0
0,40,69,22.0
0,48,0,22.0
0,8,92,22.0
0,25,63,22.0
0,44,51,22.0
0,31,89,22.0
0,51,70,22.0
0,17,5,22.0
0,32,74,22.0
0,98,36,22.0
0,49,41,22.0
0,52,56,22.0
0,6,93,22.0
0,77,39,22.0
0,81,71,22.0
0,79,23,22.0
0,49,79,22.0
0,87,63,22.0
0,62,37,22.0
0,65,21,22.0
0,0,4,22.0
0,61,79,22.0
0,77,73,22.0
0,78,27,22.0
0,94,64,22.0
0,23,28,22.0
0,47,30,22.0
0,47,68,22.0
0,74,15,22.0
0,99,14,22.0
0,74,46,22.0
0,78,50,22.0
0,74,96,22.0
0,8,52,22.0
0,7,86,22.0
0,11,14,22.0
0,59,48,22.0
0,52,31,22.0
0,46,2,22.0
0,78,32,22.0
0,43,12,22.0
0,30,54,22.0
0,66,71,22.0
0,47,23,22.0
0,22,99,22.0
0,17,76,22.0
0,82,66,22.0
0,76,22,22.0
0,48,35,22.0
0,11,10,22.0
0,68,5,22.0
0,77,8,22.0
0,60,73,22.0
0,57,26,22.0
0,83,4,22.0
0,3,29,22.0
0,16,20,22.0
0,22,83,22.0
0,71,59,22.0
0,67,70,22.0
0,30,97,22.0
0,63,28,22.0
0,47,58,22.0
0,21,9,22.0
0,45,89,22.0
0,3,73,22.0
0,96,11,22.0
0,51,55,22.0
0,36,36,22.0
0,80,22,22.0
0,1,66,22.0
0,75,35,22.0
0,89,51,22.0
0,0,53,22.0
0,65,72,22.0
0,99,54,22.0
0,86,27,22.0
0,79,78,22.0
0,91,21,22.0
0,54,50,22.0
0,10,13,22.0
0,54,39,22.0
0,40,88,22.0
0,92,79,22.0
0,2,16,22.0
0,61,75,22.0
0,28,0,22.0
0,6,83,22.0
0,25,61,22.0
0,49,57,22.0
0,7,5,22.0
0,91,46,22.0
0,31,8,22.0
0,20,37,22.0
0,95,51,22.0
0,65,81,22.0
0,33,19,22.0
0,71,74,22.0
0,63,97,22.0
0,13,11,22.0
0,39,25,22.0
0,53,83,22.0
0,26,84,22.0
0,5,38,22.0
0,77,18,22.0
0,33,93,22.0
0,1,87,22.0
0,95,80,22.0
0,15,38,22.0
0,18,51,22.0
0,74,97,22.0
0,16,48,22.0
0,12,88,22.0
0,24,77,22.0
0,19,87,22.0
0,16,44,22.0
0,17,34,22.0
0,48,36,22.0
0,74,69,22.0
0,12,86,22.0
0,14,75,22.0
0,6,14,22.0
0,99,71,22.0
0,16,42,22.0
0,27,19,22.0
0,34,42,22.0
0,3,61,22.0
0,22,30,22.0
0,76,2,22.0
0,83,35,22.0
0,99,30,22.0
0,95,11,22.0
0,93,48,22.0
0,39,61,22.0
0,55,40,22.0
0,5,26,22.0
0,29,73,22.0
0,48,98,22.0
0,9,89,22.0
0,13,49,22.0
0,1,53,22.0
0,9,38,22.0
0,71,48,22.0
0,45,84,22.0
0,97,64,22.0
0,44,16,22.0
0,86,66,22.0
0,55,74,22.0
0,50,31,22.0
0,34,6,22.0
0,70,11,22.0
0,13,23,22.0
0,14,52,22.0
0,39,44,22.0
0,89,96,22.0
0,99,70,22.0
0,76,26,22.0
0,56,76,22.0
0,46,85,22.0
0,48,29,22.0
0,46,16,22.0
0,6,10,22.0
0,84,70,22.0
0,54,92,22.0
0,56,36,22.0
0,20,69,22.0
0,88,18,22.0
0,8,24,22.0
0,76,82,22.0
0,63,33,22.0
0,4,54,22.0
0,68,46,22.0
0,77,63,22.0
0,74,73,22.0
0,93,74,22.0
0,51,87,22.0
0,66,12,22.0
0,5,46,22.0
0,18,79,22.0
0,67,18,22.0
0,85,93,22.0
0,94,72,22.0
0,10,72,22.0
0,15,12,22.0
0,52,37,22.0
0,88,24,22.0
0,80,52,22.0
0,43,97,22.0
0,80,34,22.0
0,17,71,22.0
0,37,75,22.0
0,64,29,22.0
0,3,68,22.0
0,6,12,22.0
0,73,55,22.0
0,29,19,22.0
0,87,88,22.0
0,57,97,22.0
0,50,36,22.0
0,40,44,22.0
0,82,17,22.0
0,97,82,22.0
0,67,56,22.0
0,72,16,22.0
0,96,99,22.0
0,17,52,22.0
0,24,69,22.0
0,71,55,22.0
0,0,6,22.0
0,44,73,22.0
0,64,18,22.0
0,30,39,22.0
0,45,92,22.0
0,98,41,22.0
0,11,4,22.0
0,32,78,22.0
0,76,8,22.0
0,20,83,22.0
0,88,98,22.0
0,62,36,22.0
0,10,57,22.0
0,85,63,22.0
0,49,64,22.0
0,41,99,22.0
0,55,90,22.0
0,55,5,22.0
0,50,9,22.0
0,28,62,22.0
0,40,40,22.0
0,69,69,22.0
0,73,85,22.0
0,15,93,22.0
0,50,60,22.0
0,82,74,22.0
0,0,12,22.0
0,34,9,22.0
0,96,6,22.0
0,37,84,22.0
0,77,14,22.0
0,17,33,22.0
0,52,92,22.0
0,24,23,22.0
0,77,12,22.0
0,98,53,22.0
0,50,50,22.0
0,52,4,22.0
0,86,49,22.0
0,51,86,22.0
0,42,19,22.0
0,25,92,22.0
0,8,10,22.0
0,98,93,22.0
0,22,28,22.0
0,90,29,22.0
0,36,98,22.0
0,81,82,22.0
0,5,35,22.0
0,68,37,22.0
0,66,65,22.0
0,74,13,22.0
0,99,18,22.0
0,94,38,22.0
0,57,40,22.0
0,10,65,22.0
0,45,56,22.0
0,42,47,22.0
0,25,96,22.0
0,90,85,22.0
0,87,14,22.0
0,44,75,22.0
0,30,94,22.0
0,45,30,22.0
0,51,66,22.0
0,7,54,22.0
0,66,16,22.0
0,32,14,22.0
0,98,80,22.0
0,67,0,22.0
0,24,93,22.0
0,28,25,22.0
0,88,48,22.0
0,35,43,22.0
0,27,16,22.0
0,16,51,22.0
0,21,76,22.0
0,38,89,22.0
0,18,70,22.0
0,39,78,22.0
0,21,81,22.0
0,58,97,22.0
0,1,3,22.0
0,69,15,22.0
0,10,95,22.0
0,34,33,22.0
0,30,11,22.0
0,16,81,22.0
0,8,27,22.0
0,2,34,22.0
0,45,39,22.0
0,10,32,22.0
0,4,77,22.0
0,59,30,22.0
0,39,1,22.0
0,32,1,22.0
0,11,13,22.0
0,91,84,22.0
0,42,17,22.0
0,88,29,22.0
0,18,18,22.0
0,39,20,22.0
0,51,10,22.0
0,61,59,22.0
0,80,71,22.0
0,57,21,22.0
0,64,32,22.0
0,5,51,22.0
0,68,2,22.0
0,48,77,22.0
0,96,60,22.0
0,96,32,22.0
0,48,56,22.0
0,60,34,22.0
0,86,26,22.0
0,98,74,22.0
0,49,91,22.0
0,86,82,22.0
0,89,50,22.0
0,52,98,22.0
0,35,63,22.0
0,28,40,22.0
0,73,43,22.0
0,11,1,22.0
0,41,46,22.0
0,83,9,22.0
0,27,24,22.0
0,62,17,22.0
0,50,41,22.0
0,92,68,22.0
0,61,15,22.0
0,75,72,22.0
0,91,65,22.0
0,45,2,22.0
0,16,89,22.0
0,67,16,22.0
0,92,40,22.0
0,4,53,22.0
0,83,66,22.0
0,46,38,22.0
0,50,73,22.0
0,56,42,22.0
0,82,15,22.0
0,97,39,22.0
0,60,6,22.0
0,31,40,22.0
0,49,92,22.0
0,18,74,22.0
0,23,99,22.0
0,23,34,22.0
0,64,47,22.0
0,33,42,22.0
0,4,76,22.0
0,37,97,22.0
0,40,34,22.0
0,91,52,22.0
0,98,45,22.0
0,13,0,22.0
0,98,46,22.0
0,93,34,22.0
0,39,75,22.0
0,68,67,22.0
0,66,62,22.0
0,59,42,22.0
0,10,18,22.0
0,7,81,22.0
0,98,84,22.0
0,50,26,22.0
0,42,29,22.0
0,49,7,22.0
0,72,36,22.0
0,37,80,22.0
0,97,9,22.0
0,83,57,22.0
0,0,98,22.0
0,43,92,22.0
0,62,64,22.0
0,44,22,22.0
0,24,32,22.0
0,87,29,22.0
0,65,0,22.0
0,58,18,22.0
0,35,92,22.0
0,74,19,22.0
0,92,4,22.0
0,70,53,22.0
0,15,92,22.0
0,29,60,22.0
0,74,40,22.0
0,5,1,22.0
0,10,8,22.0
0,91,6,22.0
0,9,83,22.0
0,9,57,22.0
0,26,62,22.0
0,30,75,22.0
0,74,16,22.0
0,77,15,22.0
0,94,76,22.0
0,91,34,22.0
0,19,2,22.0
0,10,27,22.0
0,48,25,22.0
0,76,23,22.0
0,33,11,22.0
0,87,92,22.0
0,99,53,22.0
0,51,73,22.0
0,28,16,22.0
0,69,99,22.0
0,26,95,22.0
0,39,63,22.0
0,51,35,22.0
0,97,89,22.0
0,13,59,22.0
0,34,62,22.0
0,71,42,22.0
0,86,22,22.0
0,88,3,22.0
0,74,61,22.0
0,63,67,22.0
0,45,61,22.0
0,25,33,22.0
0,90,91,22.0
0,74,94,22.0
0,71,73,22.0
0,99,32,22.0
0,85,61,22.0
0,17,60,22.0
0,91,1,22.0
0,79,57,22.0
0,90,40,22.0
0,91,97,22.0
0,30,17,22.0
0,72,20,22.0
0,17,87,22.0
0,98,71,22.0
0,98,25,22.0
0,1,48,22.0
0,49,14,22.0
0,4,88,22.0
0,55,24,22.0
0,17,8,22.0
0,71,31,22.0
0,32,65,22.0
0,89,90,22.0
0,66,59,22.0
0,65,2,22.0
0,10,5,22.0
0,65,49,22.0
0,78,13,22.0
0,1,49,22.0
0,34,0,22.0
0,51,46,22.0
0,84,93,22.0
0,89,28,22.0
0,98,11,22.0
0,59,97,22.0
0,79,17,22.0
0,92,19,22.0
0,39,6,22.0
0,12,67,22.0
0,74,75,22.0
0,98,5,22.0
0,46,70,22.0
3,53,14,22.0
0,30,72,22.0
0,5,54,22.0
0,54,76,22.0
0,74,31,22.0
0,47,87,22.0
0,67,35,22.0
0,1,68,22.0
0,28,57,22.0
0,31,64,22.0
0,57,12,22.0
0,83,76,22.0
0,69,5,22.0
0,51,16,22.0
0,84,54,22.0
0,0,83,22.0
0,60,52,22.0
0,80,3,22.0
0,51,20,22.0
0,15,29,22.0
0,22,41,22.0
0,53,91,22.0
0,22,82,22.0
0,85,16,22.0
0,31,13,22.0
0,88,88,22.0
0,53,10,22.0
0,81,62,22.0
0,1,91,22.0
0,17,72,22.0
0,92,95,22.0
0,55,71,22.0
0,23,14,22.0
0,40,63,22.0
0,84,61,22.0
0,75,80,22.0
0,5,62,22.0
0,44,91,22.0
0,69,85,22.0
0,3,74,22.0
0,33,74,22.0
0,76,43,22.0
0,92,60,22.0
0,52,83,22.0
0,15,88,22.0
0,3,16,22.0
0,15,57,22.0
0,89,88,22.0
0,7,94,22.0
0,32,3,22.0
0,22,3,22.0
0,83,11,22.0
0,64,19,22.0
0,65,7,22.0
0,67,66,22.0
0,9,74,22.0
0,68,18,22.0
0,54,45,22.0
0,19,13,22.0
0,3,87,22.0
0,42,39,22.0
0,36,94,22.0
0,56,81,22.0
0,46,95,22.0
0,1,27,22.0
0,14,7,22.0
0,50,91,22.0
0,69,4,22.0
0,72,70,22.0
0,90,35,22.0
0,2,57,22.0
0,26,37,22.0
0,19,53,22.0
0,95,94,22.0
0,38,96,22.0
0,61,1,22.0
0,58,42,22.0
0,77,3,22.0
0,69,60,22.0
0,78,16,22.0
0,20,85,22.0
0,68,87,22.0
0,90,28,22.0
0,84,34,22.0
0,52,51,22.0
0,69,93,22.0
0,26,64,22.0
0,53,68,22.0
0,91,91,22.0
0,95,85,22.0
0,31,32,22.0
0,75,74,22.0
0,45,22,22.0
0,14,30,22.0
0,67,25,22.0
0,88,2,22.0
0,9,70,22.0
0,34,47,22.0
0,4,74,22.0
0,19,48,22.0
0,66,49,22.0
0,68,19,22.0
0,80,48,22.0
0,37,76,22.0
0,42,76,22.0
0,56,92,22.0
0,30,74,22.0
0,3,23,22.0
0,17,17,22.0
0,23,70,22.0
0,76,0,22.0
0,26,46,22.0
0,39,50,22.0
0,89,78,22.0
0,20,11,22.0
0,8,88,22.0
0,58,25,22.0
0,33,46,22.0
0,35,33,22.0
0,51,53,22.0
0,69,88,22.0
0,36,32,22.0
0,49,44,22.0
0,78,79,22.0
0,92,59,22.0
0,36,9,22.0
0,91,88,22.0
0,65,46,22.0
0,69,10,22.0
0,0,46,22.0
0,80,76,22.0
0,30,26,22.0
0,6,35,22.0
0,92,90,22.0
0,92,5,22.0
0,17,9,22.0
0,0,93,22.0
0,67,55,22.0
0,35,25,22.0
0,1,65,22.0
0,98,98,22.0
0,37,28,22.0
0,18,65,22.0
0,9,36,22.0
0,14,54,22.0
0,16,86,22.0
0,76,6,22.0
0,92,28,22.0
0,97,86,22.0
0,50,68,22.0
0,85,91,22.0
0,82,45,22.0
0,84,45,22.0
0,90,79,22.0
0,33,4,22.0
0,34,89,22.0
0,35,97,22.0
0,22,51,22.0
0,36,68,22.0
0,48,34,22.0
0,85,58,22.0
0,90,89,22.0
0,8,81,22.0
0,75,37,22.0
0,29,72,22.0
0,38,87,22.0
0,57,63,22.0
0,10,16,22.0
0,46,18,22.0
0,70,23,22.0
0,31,72,22.0
0,35,67,22.0
0,46,26,22.0
0,96,21,22.0
0,71,17,22.0
0,54,55,22.0
0,78,29,22.0
0,56,63,22.0
0,6,78,22.0
0,18,34,22.0
0,77,25,22.0
0,44,80,22.0
0,94,22,22.0
0,57,48,22.0
0,59,40,22.0
0,9,72,22.0
0,64,49,22.0
0,14,50,22.0
0,71,15,22.0
0,65,90,22.0
0,78,35,22.0
0,15,67,22.0
0,50,38,22.0
0,17,45,22.0
0,49,40,22.0
0,11,56,22.0
0,93,87,22.0
0,46,54,22.0
0,88,96,22.0
0,86,48,22.0
0,82,46,22.0
0,79,56,22.0
0,62,44,22.0
0,72,28,22.0
0,88,91,22.0
0,76,59,22.0
0,23,68,22.0
0,99,66,22.0
0,15,13,22.0
0,81,61,22.0
0,23,22,22.0
0,89,37,22.0
0,69,50,22.0
0,21,42,22.0
0,72,25,22.0
0,28,52,22.0
0,88,46,22.0
0,50,70,22.0
0,47,39,22.0
0,22,40,22.0
0,21,2,22.0
0,53,95,22.0
0,95,32,22.0
0,39,28,22.0
0,94,87,22.0
0,6,89,22.0
0,53,54,22.0
0,72,62,22.0
0,24,83,22.0
0,23,60,22.0
0,91,41,22.0
0,4,59,22.0
0,69,9,22.0
0,29,8,22.0
0,4,35,22.0
0,99,11,22.0
0,18,29,22.0
0,82,49,22.0
0,82,53,22.0
0,54,19,22.0
0,84,59,22.0
0,87,83,22.0
0,86,29,22.0
0,25,76,22.0
0,1,71,22.0
0,99,75,22.0
0,57,58,22.0
0,16,77,22.0
0,36,58,22.0
0,14,19,22.0
0,76,70,22.0
0,46,0,22.0
0,27,79,22.0
0,59,37,22.0
0,8,87,22.0
0,53,66,22.0
0,11,43,22.0
0,82,75,22.0
0,88,59,22.0
0,50,58,22.0
0,43,87,22.0
0,55,62,22.0
0,64,61,22.0
0,9,79,22.0
0,83,70,22.0
0,89,48,22.0
0,80,83,22.0
0,35,35,22.0
0,87,50,22.0
0,41,78,22.0
0,94,41,22.0
0,59,94,22.0
0,52,11,22.0
0,44,96,22.0
0,65,20,22.0
0,4,60,22.0
0,32,4,22.0
0,36,38,22.0
0,79,76,22.0
0,8,59,22.0
0,12,42,22.0
0,68,55,22.0
0,26,47,22.0
0,0,96,22.0
0,82,99,22.0
0,19,36,22.0
0,28,69,22.0
0,91,62,22.0
0,90,76,22.0
0,94,54,22.0
0,83,45,22.0
0,25,50,22.0
0,18,77,22.0
0,52,32,22.0
0,67,79,22.0
0,51,45,22.0
0,18,50,22.0
0,6,64,22.0
0,6,67,22.0
0,23,10,22.0
0,21,91,22.0
0,61,31,22.0
0,33,66,22.0
0,33,48,22.0
0,81,55,22.0
0,89,75,22.0
0,28,53,22.0
0,19,32,22.0
0,29,52,22.0
0,67,39,22.0
0,86,80,22.0
0,52,48,22.0
0,21,21,22.0
0,92,33,22.0
0,75,91,22.0
0,38,33,22.0
0,49,94,22.0
0,13,48,22.0
0,35,64,22.0
0,60,14,22.0
0,9,58,22.0
0,90,80,22.0
0,45,34,22.0
0,29,66,22.0
0,81,21,22.0
0,88,52,22.0
0,54,69,22.0
0,9,17,22.0
0,80,72,22.0
0,43,96,22.0
0,48,47,22.0
0,45,94,22.0
0,58,7,22.0
0,12,46,22.0
0,46,11,22.0
0,4,73,22.0
0,9,18,22.0
0,62,31,22.0
0,7,42,22.0
0,71,20,22.0
0,21,78,22.0
0,96,88,22.0
0,87,52,22.0
0,18,6,22.0
0,7,41,22.0
0,1,45,22.0
0,16,40,22.0
0,47,49,22.0
0,93,70,22.0
0,6,90,22.0
0,21,53,22.0
0,62,0,22.0
0,34,35,22.0
0,42,45,22.0
0,96,4,22.0
0,42,35,22.0
0,28,91,22.0
0,11,68,22.0
0,96,70,22.0
0,1,67,22.0
0,29,34,22.0
0,17,70,22.0
0,52,62,22.0
0,2,95,22.0
0,37,35,22.0
0,21,75,22.0
0,32,21,22.0
0,34,82,22.0
0,39,88,22.0
0,67,6,22.0
0,11,52,22.0
0,55,39,22.0
0,6,33,22.0
0,63,82,22.0
0,86,37,22.0
0,32,81,22.0
0,93,32,22.0
0,62,59,22.0
0,51,41,22.0
0,5,98,22.0
0,42,7,22.0
0,7,93,22.0
0,17,59,22.0
0,64,8,22.0
0,55,16,22.0
0,16,23,22.0
0,39,16,22.0
0,12,91,22.0
0,55,25,22.0
0,57,78,22.0
0,43,65,22.0
0,64,90,22.0
0,32,57,22.0
0,22,93,22.0
0,65,78,22.0
0,42,15,22.0
0,31,45,22.0
0,82,44,22.0
0,49,23,22.0
0,30,64,22.0
0,71,81,22.0
1,54,17,22.0
0,49,24,22.0
0,83,95,22.0
0,56,19,22.0
0,26,98,22.0
0,10,2,22.0
0,73,82,22.0
0,82,57,22.0
0,55,87,22.0
0,61,72,22.0
0,20,61,22.0
0,62,32,22.0
0,39,2,22.0
0,24,15,22.0
0,15,80,22.0
0,57,75,22.0
0,27,13,22.0
0,97,30,22.0
0,5,32,22.0
0,80,30,22.0
0,48,62,22.0
0,50,34,22.0
0,67,43,22.0
0,47,66,22.0
0,30,35,22.0
0,89,46,22.0
0,46,89,22.0
0,39,81,22.0
0,36,34,22.0
0,42,9,22.0
0,33,43,22.0
0,32,93,22.0
0,64,23,22.0
0,39,57,22.0
0,35,96,22.0
0,5,24,22.0
0,39,97,22.0
0,96,89,22.0
0,35,81,22.0
0,18,55,22.0
0,7,58,22.0
0,32,52,22.0
0,81,76,22.0
0,30,73,22.0
0,29,87,22.0
0,42,62,22.0
0,37,21,22.0
0,32,37,22.0
0,32,72,22.0
0,0,9,22.0
0,63,57,22.0
0,59,80,22.0
0,70,90,22.0
0,52,3,22.0
0,48,61,22.0
0,9,22,22.0
0,82,84,22.0
0,62,62,22.0
1,48,14,22.0
0,63,58,22.0
0,86,33,22.0
0,3,83,22.0
0,69,62,22.0
0,5,74,22.0
0,39,3,22.0
0,68,48,22.0
0,28,39,22.0
0,98,68,22.0
0,69,45,22.0
0,3,76,22.0
0,78,55,22.0
0,44,43,22.0
0,28,55,22.0
0,60,63,22.0
0,74,55,22.0
0,63,6,22.0
0,88,4,22.0
0,96,36,22.0
0,94,34,22.0
0,96,90,22.0
0,54,28,22.0
0,86,17,22.0
0,72,78,22.0
0,24,91,22.0
0,95,10,22.0
0,91,92,22.0
0,58,6,22.0
0,20,72,22.0
0,94,95,22.0
0,33,57,22.0
0,86,23,22.0
0,53,47,22.0
0,85,18,22.0
0,65,42,22.0
0,21,50,22.0
0,51,63,22.0
0,25,90,22.0
0,62,2,22.0
0,18,17,22.0
0,30,48,22.0
0,1,13,22.0
0,19,6,22.0
0,26,94,22.0
0,56,66,22.0
0,82,14,22.0
0,61,24,22.0
0,42,56,22.0
0,42,2,22.0
0,35,42,22.0
0,99,99,22.0
0,96,37,22.0
0,38,40,22.0
0,94,33,22.0
0,71,2,22.0
0,75,40,22.0
0,38,46,22.0
0,77,6,22.0
0,46,59,22.0
0,33,32,22.0
0,21,74,22.0
0,19,60,22.0
0,84,67,22.0
0,84,0,22.0
0,5,60,22.0
0,82,73,22.0
0,8,91,22.0
0,8,1,22.0
0,44,2,22.0
0,85,15,22.0
0,13,29,22.0
0,89,20,22.0
0,43,35,22.0
0,53,53,22.0
0,53,19,22.0
0,36,71,22.0
0,3,85,22.0
0,96,10,22.0
0,5,61,22.0
0,23,37,22.0
0,6,24,22.0
0,5,78,22.0
0,37,54,22.0
0,27,77,22.0
0,46,43,22.0
0,81,93,22.0
0,59,14,22.0
0,48,9,22.0
0,85,8,22.0
0,12,83,22.0
0,96,59,22.0
0,66,89,22.0
0,86,58,22.0
0,61,11,22.0
0,76,33,22.0
0,82,60,22.0
0,96,75,22.0
0,73,35,22.0
0,37,61,22.0
0,58,82,22.0
0,38,8,22.0
0,71,76,22.0
0,36,19,22.0
0,93,72,22.0
0,86,75,22.0
0,73,16,22.0
0,79,10,22.0
0,84,24,22.0
0,17,95,22.0
0,61,78,22.0
0,61,30,22.0
0,86,95,22.0
0,91,57,22.0
0,20,81,22.0
0,78,21,22.0
0,98,79,22.0
0,14,29,22.0
0,43,81,22.0
0,29,32,22.0
0,27,73,22.0
0,62,57,22.0
0,79,87,22.0
0,1,89,22.0
0,47,10,22.0
0,95,66,22.0
0,92,97,22.0
0,96,17,22.0
0,49,96,22.0
0,44,55,22.0
0,76,71,22.0
0,61,9,22.0
0,9,16,22.0
0,38,21,22.0
0,35,51,22.0
0,89,98,22.0
0,93,71,22.0
0,76,41,22.0
0,13,28,22.0
0,37,23,22.0
0,39,58,22.0
0,64,82,22.0
0,1,39,22.0
0,56,61,22.0
0,4,91,22.0
0,73,70,22.0
0,20,21,22.0
0,78,5,22.0
